PassengerId,HomePlanet,Destination,CryoSleep
6283_01,Earth,TRAPPIST-1e,False
6283_02,Earth,TRAPPIST-1e,False
6285_01,Europa,55 Cancri e,True
6285_02,Europa,TRAPPIST-1e,False
6289_01,Earth,TRAPPIST-1e,False
6290_01,Earth,TRAPPIST-1e,False
6292_01,Earth,PSO J318.5-22,False
6293_01,Earth,TRAPPIST-1e,False
6296_01,Europa,TRAPPIST-1e,True
6297_01,Earth,TRAPPIST-1e,False
6299_01,Europa,55 Cancri e,False
6300_01,Mars,TRAPPIST-1e,True
6301_01,Earth,TRAPPIST-1e,False
6302_01,Earth,TRAPPIST-1e,False
6302_02,Earth,TRAPPIST-1e,False
6302_03,Earth,TRAPPIST-1e,False
6302_04,Earth,PSO J318.5-22,True
6302_05,Earth,55 Cancri e,False
6302_06,Earth,55 Cancri e,False
6302_07,Earth,TRAPPIST-1e,True
6304_01,Europa,55 Cancri e,False
6305_01,Europa,55 Cancri e,True
6305_02,Europa,TRAPPIST-1e,False
6308_01,Earth,TRAPPIST-1e,False
6309_01,Earth,TRAPPIST-1e,False
6309_02,Earth,TRAPPIST-1e,True
6309_03,Earth,TRAPPIST-1e,True
6309_04,Earth,TRAPPIST-1e,False
6309_05,Earth,55 Cancri e,False
6313_01,Europa,TRAPPIST-1e,False
6313_02,,TRAPPIST-1e,False
6315_01,Europa,TRAPPIST-1e,False
6316_01,Earth,55 Cancri e,False
6317_01,Earth,TRAPPIST-1e,False
6318_01,Earth,TRAPPIST-1e,True
6319_01,Earth,TRAPPIST-1e,False
6320_01,Mars,TRAPPIST-1e,False
6321_01,Europa,55 Cancri e,True
6321_02,Europa,TRAPPIST-1e,False
6321_03,Europa,55 Cancri e,True
6322_01,Earth,TRAPPIST-1e,False
6323_01,Europa,55 Cancri e,False
6323_02,Europa,TRAPPIST-1e,False
6324_01,Earth,,False
6324_02,Earth,55 Cancri e,True
6324_03,Earth,TRAPPIST-1e,False
6325_01,Earth,TRAPPIST-1e,True
6325_02,Earth,TRAPPIST-1e,False
6326_01,Earth,TRAPPIST-1e,False
6327_01,Mars,TRAPPIST-1e,True
6328_01,Earth,TRAPPIST-1e,True
6328_02,Earth,PSO J318.5-22,True
6328_03,Earth,TRAPPIST-1e,False
6328_04,Earth,55 Cancri e,False
6330_01,Earth,PSO J318.5-22,True
6331_01,Europa,55 Cancri e,True
6334_01,Earth,TRAPPIST-1e,True
6334_02,Earth,PSO J318.5-22,True
6334_03,Earth,55 Cancri e,False
6334_04,Earth,PSO J318.5-22,True
6334_05,Earth,TRAPPIST-1e,False
6334_06,Earth,TRAPPIST-1e,False
6334_07,Earth,55 Cancri e,False
6335_01,Earth,TRAPPIST-1e,False
6338_01,Earth,55 Cancri e,False
6339_01,,TRAPPIST-1e,False
6340_01,Europa,TRAPPIST-1e,False
6340_02,Europa,55 Cancri e,False
6341_01,Mars,55 Cancri e,False
6343_01,Mars,TRAPPIST-1e,True
6344_01,Earth,55 Cancri e,False
6344_02,Earth,TRAPPIST-1e,True
6346_01,Mars,TRAPPIST-1e,False
6346_02,Mars,TRAPPIST-1e,False
6347_01,Earth,TRAPPIST-1e,True
6348_01,Europa,55 Cancri e,False
6349_01,Mars,TRAPPIST-1e,False
6351_01,Earth,55 Cancri e,False
6353_01,Europa,TRAPPIST-1e,True
6354_01,Earth,TRAPPIST-1e,False
6355_01,Earth,55 Cancri e,False
6356_01,,TRAPPIST-1e,False
6357_01,Earth,TRAPPIST-1e,False
6360_01,Europa,TRAPPIST-1e,False
6360_02,Europa,TRAPPIST-1e,True
6360_03,Europa,TRAPPIST-1e,True
6361_01,Earth,TRAPPIST-1e,False
6363_01,Earth,TRAPPIST-1e,True
6363_02,,55 Cancri e,True
6363_03,Earth,TRAPPIST-1e,True
6363_04,Earth,TRAPPIST-1e,True
6363_05,Earth,TRAPPIST-1e,False
6363_06,Earth,TRAPPIST-1e,True
6363_07,Earth,TRAPPIST-1e,True
6365_01,Europa,55 Cancri e,False
6366_01,Earth,PSO J318.5-22,False
6367_01,Mars,TRAPPIST-1e,False
6367_02,Mars,55 Cancri e,False
6368_01,Earth,TRAPPIST-1e,False
6369_01,Earth,PSO J318.5-22,False
6370_01,Mars,TRAPPIST-1e,True
6371_01,Earth,TRAPPIST-1e,False
6372_01,Europa,TRAPPIST-1e,False
6372_02,Europa,TRAPPIST-1e,False
6372_03,Europa,55 Cancri e,False
6372_04,Europa,55 Cancri e,True
6373_01,Earth,55 Cancri e,False
6374_01,,TRAPPIST-1e,False
6376_01,Mars,55 Cancri e,True
6378_01,Earth,PSO J318.5-22,True
6380_01,Earth,TRAPPIST-1e,False
6380_02,Earth,TRAPPIST-1e,True
6380_03,Earth,55 Cancri e,False
6381_01,Earth,TRAPPIST-1e,False
6385_01,Mars,PSO J318.5-22,False
6388_01,Earth,TRAPPIST-1e,False
6390_01,Earth,TRAPPIST-1e,True
6394_01,Earth,TRAPPIST-1e,True
6394_02,Earth,TRAPPIST-1e,True
6394_03,Earth,TRAPPIST-1e,True
6394_04,Earth,55 Cancri e,False
6396_01,Earth,TRAPPIST-1e,False
6397_01,Earth,TRAPPIST-1e,False
6398_01,Earth,55 Cancri e,True
6399_01,Earth,TRAPPIST-1e,False
6400_01,Europa,55 Cancri e,False
6400_02,Europa,55 Cancri e,False
6402_01,Earth,TRAPPIST-1e,False
6402_02,Earth,TRAPPIST-1e,True
6402_03,Earth,TRAPPIST-1e,True
6402_04,Earth,PSO J318.5-22,False
6402_05,,TRAPPIST-1e,False
6404_01,Earth,TRAPPIST-1e,False
6405_01,,PSO J318.5-22,False
6405_02,Earth,,True
6405_03,Earth,TRAPPIST-1e,True
6405_04,Earth,55 Cancri e,False
6406_01,Europa,55 Cancri e,True
6406_02,Europa,55 Cancri e,True
6407_01,Earth,TRAPPIST-1e,True
6408_01,Earth,PSO J318.5-22,False
6409_01,Earth,TRAPPIST-1e,False
6411_01,Earth,PSO J318.5-22,False
6412_01,Earth,TRAPPIST-1e,False
6413_01,Europa,TRAPPIST-1e,False
6414_01,Earth,TRAPPIST-1e,False
6415_01,Mars,TRAPPIST-1e,True
6416_01,Earth,TRAPPIST-1e,False
6418_01,Earth,TRAPPIST-1e,False
6419_01,Earth,TRAPPIST-1e,True
6421_01,Europa,55 Cancri e,True
6421_02,Europa,TRAPPIST-1e,False
6422_01,Mars,TRAPPIST-1e,False
6422_02,Mars,TRAPPIST-1e,True
6422_03,Mars,TRAPPIST-1e,False
6422_04,Mars,TRAPPIST-1e,False
6424_01,Earth,TRAPPIST-1e,False
6428_01,Europa,55 Cancri e,True
6428_02,Europa,TRAPPIST-1e,True
6430_01,Earth,TRAPPIST-1e,True
6431_01,Earth,55 Cancri e,False
6431_02,Earth,PSO J318.5-22,True
6431_03,Earth,55 Cancri e,False
6432_01,Europa,55 Cancri e,False
6433_01,Mars,55 Cancri e,False
6433_02,Mars,TRAPPIST-1e,True
6434_01,Earth,PSO J318.5-22,True
6436_01,Earth,TRAPPIST-1e,False
6437_01,Earth,55 Cancri e,False
6439_01,Earth,PSO J318.5-22,True
6442_01,Earth,TRAPPIST-1e,False
6443_01,Earth,TRAPPIST-1e,False
6443_02,Earth,55 Cancri e,True
6443_03,Earth,TRAPPIST-1e,False
6443_04,Earth,TRAPPIST-1e,True
6443_05,Earth,TRAPPIST-1e,False
6443_06,Earth,TRAPPIST-1e,False
6443_07,Earth,TRAPPIST-1e,True
6444_01,Earth,TRAPPIST-1e,True
6444_02,Earth,TRAPPIST-1e,True
6446_01,Earth,TRAPPIST-1e,False
6446_02,Earth,TRAPPIST-1e,True
6446_03,Earth,TRAPPIST-1e,True
6447_01,Earth,PSO J318.5-22,True
6448_01,Earth,TRAPPIST-1e,False
6449_01,Mars,TRAPPIST-1e,False
6449_02,Mars,TRAPPIST-1e,False
6450_01,Europa,TRAPPIST-1e,False
6450_02,Europa,55 Cancri e,True
6451_01,Mars,,False
6452_01,Earth,TRAPPIST-1e,False
6452_02,Earth,TRAPPIST-1e,False
6452_03,Earth,TRAPPIST-1e,True
6453_01,Earth,PSO J318.5-22,False
6454_01,Earth,TRAPPIST-1e,True
6455_01,Europa,TRAPPIST-1e,False
6456_01,Earth,TRAPPIST-1e,True
6457_01,Earth,55 Cancri e,False
6458_01,Mars,TRAPPIST-1e,False
6459_01,Earth,TRAPPIST-1e,True
6461_01,Earth,TRAPPIST-1e,False
6462_01,Mars,TRAPPIST-1e,True
6462_02,Mars,TRAPPIST-1e,False
6463_01,Earth,TRAPPIST-1e,False
6464_01,Earth,PSO J318.5-22,False
6468_01,Mars,TRAPPIST-1e,True
6468_02,Mars,TRAPPIST-1e,True
6468_03,Mars,TRAPPIST-1e,True
6468_04,Mars,TRAPPIST-1e,False
6470_01,Earth,TRAPPIST-1e,False
6471_01,Earth,TRAPPIST-1e,False
6472_01,Europa,TRAPPIST-1e,True
6472_02,Europa,55 Cancri e,True
6473_01,Mars,TRAPPIST-1e,True
6475_01,Mars,TRAPPIST-1e,True
6477_01,Europa,55 Cancri e,False
6477_02,Europa,55 Cancri e,False
6478_01,Mars,TRAPPIST-1e,False
6480_01,Earth,TRAPPIST-1e,False
6481_01,Earth,TRAPPIST-1e,False
6482_01,Mars,55 Cancri e,False
6482_02,Mars,TRAPPIST-1e,True
6482_03,Mars,TRAPPIST-1e,True
6485_01,Earth,55 Cancri e,False
6485_02,Earth,TRAPPIST-1e,False
6487_01,Earth,TRAPPIST-1e,False
6488_01,Europa,TRAPPIST-1e,False
6489_01,Earth,TRAPPIST-1e,True
6490_01,Europa,55 Cancri e,True
6490_02,Europa,55 Cancri e,False
6490_03,Europa,55 Cancri e,False
6490_04,,TRAPPIST-1e,False
6492_01,Earth,PSO J318.5-22,True
6493_01,Earth,PSO J318.5-22,True
6494_01,Mars,TRAPPIST-1e,False
6500_01,Earth,TRAPPIST-1e,False
6501_01,Earth,TRAPPIST-1e,False
6502_01,Earth,TRAPPIST-1e,False
6503_01,Earth,TRAPPIST-1e,False
6508_01,Earth,PSO J318.5-22,False
6509_01,Earth,PSO J318.5-22,False
6510_01,Europa,TRAPPIST-1e,False
6511_01,Earth,TRAPPIST-1e,False
6511_02,Earth,TRAPPIST-1e,True
6511_03,Earth,55 Cancri e,True
6512_01,Europa,TRAPPIST-1e,False
6512_02,,TRAPPIST-1e,True
6512_03,Europa,TRAPPIST-1e,False
6513_01,Mars,TRAPPIST-1e,False
6514_01,Europa,55 Cancri e,False
6514_02,Europa,TRAPPIST-1e,False
6517_01,Earth,PSO J318.5-22,False
6520_01,Earth,,False
6522_01,Earth,55 Cancri e,False
6523_01,Earth,PSO J318.5-22,True
6525_01,Earth,TRAPPIST-1e,True
6525_02,Earth,PSO J318.5-22,True
6525_03,Earth,TRAPPIST-1e,True
6526_01,Earth,TRAPPIST-1e,True
6526_02,Earth,55 Cancri e,False
6529_01,Earth,PSO J318.5-22,True
6530_01,Mars,TRAPPIST-1e,False
6531_01,Earth,55 Cancri e,True
6535_01,Mars,TRAPPIST-1e,False
6539_01,Europa,TRAPPIST-1e,False
6540_01,Earth,TRAPPIST-1e,False
6541_01,Earth,TRAPPIST-1e,False
6544_01,Europa,TRAPPIST-1e,False
6545_01,Earth,TRAPPIST-1e,False
6546_01,Earth,TRAPPIST-1e,False
6547_01,Mars,55 Cancri e,False
6548_01,Earth,TRAPPIST-1e,False
6549_01,Mars,TRAPPIST-1e,False
6549_02,Mars,TRAPPIST-1e,False
6552_01,,TRAPPIST-1e,False
6553_01,Earth,PSO J318.5-22,False
6556_01,Mars,TRAPPIST-1e,True
6556_02,Mars,55 Cancri e,True
6557_01,Europa,55 Cancri e,False
6558_01,Earth,TRAPPIST-1e,False
6560_01,Earth,TRAPPIST-1e,False
6561_01,Europa,TRAPPIST-1e,False
6561_02,,TRAPPIST-1e,False
6562_01,Earth,TRAPPIST-1e,False
6563_01,Earth,TRAPPIST-1e,False
6563_02,Earth,TRAPPIST-1e,False
6565_01,Mars,TRAPPIST-1e,False
6565_02,Mars,TRAPPIST-1e,False
6567_01,Earth,TRAPPIST-1e,True
6567_02,Earth,TRAPPIST-1e,False
6568_01,Earth,55 Cancri e,False
6569_01,Earth,55 Cancri e,True
6570_01,Earth,TRAPPIST-1e,False
6572_01,Earth,TRAPPIST-1e,False
6573_01,Earth,TRAPPIST-1e,False
6574_01,Europa,TRAPPIST-1e,False
6578_01,Mars,TRAPPIST-1e,True
6578_02,Mars,TRAPPIST-1e,True
6580_01,Earth,TRAPPIST-1e,False
6582_01,Europa,55 Cancri e,False
6583_01,Europa,TRAPPIST-1e,False
6583_02,Europa,55 Cancri e,False
6585_01,Earth,TRAPPIST-1e,True
6585_02,Earth,TRAPPIST-1e,True
6588_01,Earth,TRAPPIST-1e,False
6588_02,Earth,TRAPPIST-1e,True
6590_01,Europa,TRAPPIST-1e,True
6590_02,Europa,TRAPPIST-1e,False
6591_01,Earth,TRAPPIST-1e,False
6592_01,Mars,TRAPPIST-1e,True
6593_01,Earth,PSO J318.5-22,False
6593_02,Earth,TRAPPIST-1e,False
6594_01,Earth,55 Cancri e,True
6595_01,Earth,TRAPPIST-1e,False
6598_01,Mars,TRAPPIST-1e,True
6599_01,Europa,TRAPPIST-1e,True
6601_01,Earth,TRAPPIST-1e,False
6602_01,Earth,TRAPPIST-1e,False
6603_01,Mars,TRAPPIST-1e,False
6604_01,Europa,55 Cancri e,True
6606_01,Earth,PSO J318.5-22,False
6608_01,Earth,TRAPPIST-1e,False
6609_01,Mars,TRAPPIST-1e,True
6611_01,Earth,55 Cancri e,False
6611_02,Earth,TRAPPIST-1e,True
6611_03,Earth,PSO J318.5-22,False
6613_01,Earth,TRAPPIST-1e,True
6614_01,Mars,TRAPPIST-1e,True
6616_01,Earth,TRAPPIST-1e,False
6618_01,Europa,TRAPPIST-1e,False
6620_01,Earth,PSO J318.5-22,False
6621_01,Earth,55 Cancri e,False
6622_01,Earth,55 Cancri e,False
6622_02,Earth,TRAPPIST-1e,True
6623_01,,55 Cancri e,True
6624_01,Earth,TRAPPIST-1e,False
6625_01,Earth,PSO J318.5-22,True
6625_02,Earth,55 Cancri e,False
6626_01,Earth,TRAPPIST-1e,True
6628_01,Earth,TRAPPIST-1e,False
6630_01,Earth,TRAPPIST-1e,False
6631_01,Europa,TRAPPIST-1e,True
6633_01,Europa,TRAPPIST-1e,False
6634_01,Europa,55 Cancri e,True
6634_02,,TRAPPIST-1e,True
6635_01,Europa,TRAPPIST-1e,False
6635_02,Europa,55 Cancri e,False
6637_01,Mars,TRAPPIST-1e,False
6638_01,Earth,TRAPPIST-1e,True
6639_01,Earth,PSO J318.5-22,True
6641_01,Europa,TRAPPIST-1e,True
6641_02,Europa,55 Cancri e,True
6642_01,Earth,TRAPPIST-1e,True
6643_01,Earth,TRAPPIST-1e,False
6645_01,Earth,55 Cancri e,True
6646_01,Earth,TRAPPIST-1e,True
6647_01,Earth,PSO J318.5-22,False
6649_01,Earth,TRAPPIST-1e,False
6650_01,Earth,TRAPPIST-1e,False
6652_01,Earth,PSO J318.5-22,False
6654_01,Earth,55 Cancri e,True
6654_02,Earth,55 Cancri e,True
6654_03,Earth,TRAPPIST-1e,True
6655_01,Mars,TRAPPIST-1e,True
6656_01,Europa,TRAPPIST-1e,True
6659_01,Mars,TRAPPIST-1e,True
6660_01,Earth,TRAPPIST-1e,False
6662_01,Earth,TRAPPIST-1e,False
6662_02,Earth,TRAPPIST-1e,True
6662_03,Earth,55 Cancri e,True
6663_01,Earth,TRAPPIST-1e,False
6663_02,Earth,TRAPPIST-1e,False
6664_01,Earth,TRAPPIST-1e,False
6665_01,Europa,55 Cancri e,True
6665_02,Europa,TRAPPIST-1e,False
6665_03,Europa,TRAPPIST-1e,False
6665_04,Europa,55 Cancri e,False
6667_01,Europa,TRAPPIST-1e,True
6668_01,Earth,TRAPPIST-1e,False
6668_02,Earth,TRAPPIST-1e,False
6669_01,Earth,55 Cancri e,False
6670_01,Earth,TRAPPIST-1e,False
6671_01,Mars,TRAPPIST-1e,True
6671_02,Mars,TRAPPIST-1e,False
6671_03,Mars,55 Cancri e,False
6672_01,Mars,TRAPPIST-1e,False
6672_02,Mars,55 Cancri e,False
6672_03,Mars,PSO J318.5-22,False
6672_04,Mars,TRAPPIST-1e,True
6673_01,Earth,TRAPPIST-1e,False
6674_01,Europa,TRAPPIST-1e,False
6674_02,Europa,TRAPPIST-1e,True
6674_03,Europa,55 Cancri e,True
6674_04,Europa,TRAPPIST-1e,True
6674_05,Europa,TRAPPIST-1e,False
6675_01,Earth,TRAPPIST-1e,True
6675_02,Earth,PSO J318.5-22,False
6676_01,Europa,TRAPPIST-1e,True
6680_01,Earth,TRAPPIST-1e,False
6681_01,Earth,55 Cancri e,False
6683_01,Earth,PSO J318.5-22,True
6684_01,Europa,TRAPPIST-1e,False
6684_02,Europa,TRAPPIST-1e,False
6684_03,Europa,TRAPPIST-1e,False
6691_01,Earth,TRAPPIST-1e,False
6692_01,Europa,55 Cancri e,True
6693_01,Earth,TRAPPIST-1e,False
6694_01,Earth,TRAPPIST-1e,True
6697_01,Earth,,False
6698_01,Earth,PSO J318.5-22,False
6699_01,Mars,TRAPPIST-1e,False
6702_01,Earth,TRAPPIST-1e,True
6706_01,Europa,TRAPPIST-1e,True
6706_02,Europa,TRAPPIST-1e,True
6707_01,Earth,TRAPPIST-1e,True
6708_01,Europa,TRAPPIST-1e,False
6708_02,Europa,TRAPPIST-1e,False
6708_03,Europa,TRAPPIST-1e,False
6708_04,Europa,55 Cancri e,True
6708_05,Europa,55 Cancri e,True
6708_06,Europa,55 Cancri e,True
6709_01,Earth,TRAPPIST-1e,True
6711_01,Mars,TRAPPIST-1e,False
6713_01,Earth,55 Cancri e,False
6718_01,Earth,TRAPPIST-1e,False
6718_02,Earth,TRAPPIST-1e,True
6718_03,Earth,TRAPPIST-1e,True
6719_01,Mars,TRAPPIST-1e,True
6720_01,Europa,TRAPPIST-1e,False
6721_01,Earth,TRAPPIST-1e,True
6722_01,Europa,55 Cancri e,True
6722_02,Europa,55 Cancri e,False
6722_03,Europa,55 Cancri e,True
6724_01,Europa,55 Cancri e,True
6724_02,Europa,55 Cancri e,True
6725_01,Europa,TRAPPIST-1e,False
6726_01,Earth,TRAPPIST-1e,False
6727_01,Earth,TRAPPIST-1e,False
6729_01,Europa,TRAPPIST-1e,False
6729_02,Europa,55 Cancri e,True
6729_03,Europa,TRAPPIST-1e,False
6730_01,Earth,TRAPPIST-1e,False
6731_01,Earth,TRAPPIST-1e,False
6734_01,Europa,55 Cancri e,False
6734_02,Europa,55 Cancri e,True
6734_03,Europa,55 Cancri e,True
6734_04,Europa,55 Cancri e,True
6736_01,Mars,,False
6739_01,Earth,TRAPPIST-1e,False
6741_01,Earth,TRAPPIST-1e,False
6741_02,Earth,PSO J318.5-22,True
6742_01,Earth,TRAPPIST-1e,False
6744_01,Mars,TRAPPIST-1e,False
6744_02,Mars,TRAPPIST-1e,False
6744_03,Mars,55 Cancri e,False
6744_04,Mars,TRAPPIST-1e,True
6744_05,Mars,TRAPPIST-1e,False
6745_01,Earth,PSO J318.5-22,False
6746_01,Earth,TRAPPIST-1e,True
6747_01,Europa,TRAPPIST-1e,True
6748_01,Mars,TRAPPIST-1e,True
6748_02,Mars,TRAPPIST-1e,False
6748_03,Mars,TRAPPIST-1e,False
6748_04,Mars,TRAPPIST-1e,False
6749_01,Earth,TRAPPIST-1e,False
6750_01,Earth,TRAPPIST-1e,False
6751_01,Mars,TRAPPIST-1e,True
6751_02,Mars,TRAPPIST-1e,True
6753_01,Europa,TRAPPIST-1e,True
6753_02,Europa,TRAPPIST-1e,False
6754_01,Europa,TRAPPIST-1e,False
6756_01,Earth,TRAPPIST-1e,False
6756_02,Earth,PSO J318.5-22,False
6756_03,Earth,TRAPPIST-1e,False
6757_01,Mars,TRAPPIST-1e,False
6758_01,Earth,55 Cancri e,False
6760_01,Mars,PSO J318.5-22,False
6761_01,Mars,TRAPPIST-1e,True
6761_02,Mars,TRAPPIST-1e,False
6762_01,Earth,55 Cancri e,False
6763_01,Earth,TRAPPIST-1e,False
6764_01,Mars,TRAPPIST-1e,False
6764_02,Mars,TRAPPIST-1e,False
6765_01,Mars,TRAPPIST-1e,True
6766_01,Earth,PSO J318.5-22,False
6766_02,Earth,TRAPPIST-1e,True
6766_03,Earth,TRAPPIST-1e,True
6773_01,Earth,TRAPPIST-1e,False
6774_01,Earth,TRAPPIST-1e,True
6774_02,Earth,TRAPPIST-1e,True
6774_03,Earth,TRAPPIST-1e,False
6775_01,Earth,55 Cancri e,True
6776_01,Earth,55 Cancri e,False
6778_01,Earth,TRAPPIST-1e,False
6779_01,Europa,TRAPPIST-1e,False
6779_02,Europa,55 Cancri e,True
6779_03,Europa,TRAPPIST-1e,True
6779_04,Europa,TRAPPIST-1e,False
6780_01,Europa,55 Cancri e,True
6780_02,Europa,TRAPPIST-1e,False
6782_01,Earth,PSO J318.5-22,False
6784_01,Earth,55 Cancri e,False
6784_02,Earth,TRAPPIST-1e,False
6786_01,Earth,PSO J318.5-22,False
6787_01,Earth,TRAPPIST-1e,False
6787_02,Earth,TRAPPIST-1e,True
6787_03,Earth,TRAPPIST-1e,False
6787_04,Earth,PSO J318.5-22,True
6787_05,Earth,TRAPPIST-1e,True
6787_06,Earth,55 Cancri e,False
6787_07,Earth,TRAPPIST-1e,False
6788_01,Earth,TRAPPIST-1e,False
6789_01,Mars,55 Cancri e,False
6792_01,Mars,TRAPPIST-1e,False
6794_01,Mars,TRAPPIST-1e,False
6796_01,Earth,TRAPPIST-1e,False
6798_01,Earth,TRAPPIST-1e,False
6799_01,Europa,55 Cancri e,True
6800_01,Earth,TRAPPIST-1e,True
6801_01,Europa,TRAPPIST-1e,False
6802_01,Europa,55 Cancri e,False
6805_01,Europa,TRAPPIST-1e,False
6806_01,Earth,TRAPPIST-1e,False
6808_01,Earth,TRAPPIST-1e,False
6810_01,Mars,TRAPPIST-1e,True
6810_02,Mars,TRAPPIST-1e,False
6810_03,Mars,TRAPPIST-1e,True
6810_04,,TRAPPIST-1e,True
6810_05,Mars,55 Cancri e,True
6813_01,Earth,55 Cancri e,False
6814_01,Mars,55 Cancri e,False
6816_01,Earth,55 Cancri e,True
6816_02,Earth,TRAPPIST-1e,False
6816_03,Earth,PSO J318.5-22,True
6816_04,Earth,TRAPPIST-1e,False
6816_05,Earth,55 Cancri e,True
6816_06,Earth,TRAPPIST-1e,True
6817_01,Earth,TRAPPIST-1e,False
6818_01,Earth,TRAPPIST-1e,False
6820_01,Earth,TRAPPIST-1e,False
6821_01,Earth,TRAPPIST-1e,False
6822_01,Earth,TRAPPIST-1e,False
6824_01,Earth,TRAPPIST-1e,False
6825_01,Mars,,True
6825_02,Mars,TRAPPIST-1e,False
6826_01,Earth,TRAPPIST-1e,False
6827_01,Europa,55 Cancri e,False
6827_02,Europa,TRAPPIST-1e,True
6827_03,Europa,TRAPPIST-1e,True
6827_04,Europa,TRAPPIST-1e,True
6829_01,Earth,TRAPPIST-1e,True
6829_02,Earth,TRAPPIST-1e,False
6829_03,Earth,TRAPPIST-1e,True
6831_01,Earth,TRAPPIST-1e,True
6832_01,Mars,TRAPPIST-1e,True
6833_01,Earth,,False
6834_01,Earth,TRAPPIST-1e,True
6837_01,Mars,TRAPPIST-1e,True
6839_01,Earth,TRAPPIST-1e,False
6840_01,Mars,TRAPPIST-1e,True
6841_01,Mars,55 Cancri e,True
6843_01,Europa,TRAPPIST-1e,True
6843_02,Europa,55 Cancri e,True
6844_01,Mars,55 Cancri e,False
6848_01,Europa,TRAPPIST-1e,True
6850_01,Earth,TRAPPIST-1e,False
6850_02,Earth,PSO J318.5-22,True
6850_03,Earth,TRAPPIST-1e,False
6851_01,Earth,TRAPPIST-1e,False
6853_01,Europa,55 Cancri e,False
6854_01,Mars,TRAPPIST-1e,False
6857_01,Earth,PSO J318.5-22,False
6858_01,Europa,TRAPPIST-1e,True
6858_02,Europa,TRAPPIST-1e,True
6858_03,Europa,55 Cancri e,False
6858_04,Europa,,False
6859_01,Earth,PSO J318.5-22,True
6861_01,Earth,PSO J318.5-22,True
6862_01,Earth,TRAPPIST-1e,True
6862_02,Earth,TRAPPIST-1e,False
6863_01,Earth,TRAPPIST-1e,False
6864_01,Europa,TRAPPIST-1e,True
6864_02,Europa,55 Cancri e,True
6865_01,Europa,TRAPPIST-1e,False
6865_02,Europa,TRAPPIST-1e,True
6866_01,Europa,55 Cancri e,False
6866_02,Europa,55 Cancri e,False
6868_01,Earth,TRAPPIST-1e,False
6869_01,Earth,TRAPPIST-1e,False
6871_01,Earth,TRAPPIST-1e,False
6873_01,Europa,55 Cancri e,False
6879_01,Earth,TRAPPIST-1e,True
6880_01,Mars,TRAPPIST-1e,False
6880_02,Mars,TRAPPIST-1e,True
6882_01,Mars,55 Cancri e,True
6882_02,Mars,TRAPPIST-1e,False
6883_01,Earth,TRAPPIST-1e,False
6885_01,Mars,TRAPPIST-1e,True
6887_01,Earth,TRAPPIST-1e,False
6889_01,Earth,,False
6891_01,Mars,TRAPPIST-1e,False
6892_01,Earth,TRAPPIST-1e,True
6893_01,Europa,TRAPPIST-1e,True
6894_01,Mars,TRAPPIST-1e,True
6894_02,Mars,TRAPPIST-1e,False
6894_03,Mars,TRAPPIST-1e,False
6895_01,Europa,TRAPPIST-1e,False
6896_01,Mars,TRAPPIST-1e,False
6896_02,Mars,TRAPPIST-1e,False
6896_03,Mars,TRAPPIST-1e,False
6898_01,Europa,55 Cancri e,False
6899_01,Europa,TRAPPIST-1e,False
6899_02,Europa,TRAPPIST-1e,True
6900_01,Earth,TRAPPIST-1e,True
6901_01,Mars,TRAPPIST-1e,False
6902_01,Europa,TRAPPIST-1e,True
6903_01,Earth,PSO J318.5-22,False
6905_01,Earth,TRAPPIST-1e,False
6905_02,Earth,TRAPPIST-1e,False
6905_03,Earth,55 Cancri e,False
6906_01,Mars,TRAPPIST-1e,False
6906_02,Mars,55 Cancri e,False
6906_03,Mars,TRAPPIST-1e,True
6907_01,Earth,TRAPPIST-1e,True
6908_01,Europa,TRAPPIST-1e,False
6910_01,Earth,TRAPPIST-1e,False
6911_01,Mars,TRAPPIST-1e,False
6912_01,Europa,TRAPPIST-1e,False
6913_01,Mars,TRAPPIST-1e,True
6913_02,Mars,,False
6915_01,Mars,TRAPPIST-1e,True
6917_01,Mars,TRAPPIST-1e,False
6918_01,Earth,PSO J318.5-22,True
6920_01,Earth,TRAPPIST-1e,False
6921_01,Europa,TRAPPIST-1e,False
6921_02,Europa,55 Cancri e,True
6921_03,Europa,TRAPPIST-1e,False
6921_04,Europa,TRAPPIST-1e,False
6921_05,Europa,55 Cancri e,True
6921_06,Europa,TRAPPIST-1e,False
6924_01,Earth,TRAPPIST-1e,False
6925_01,Earth,TRAPPIST-1e,False
6926_01,,TRAPPIST-1e,False
6928_01,Earth,TRAPPIST-1e,False
6928_02,Earth,TRAPPIST-1e,False
6929_01,Earth,TRAPPIST-1e,False
6929_02,Earth,TRAPPIST-1e,True
6929_03,Earth,TRAPPIST-1e,False
6930_01,Earth,TRAPPIST-1e,True
6931_01,Europa,55 Cancri e,True
6932_01,Earth,TRAPPIST-1e,False
6934_01,Mars,TRAPPIST-1e,False
6934_02,Mars,55 Cancri e,False
6937_01,Earth,TRAPPIST-1e,True
6939_01,Earth,TRAPPIST-1e,False
6940_01,Mars,TRAPPIST-1e,False
6943_01,Europa,55 Cancri e,True
6944_01,Europa,TRAPPIST-1e,True
6945_01,Europa,55 Cancri e,True
6946_01,Earth,TRAPPIST-1e,False
6947_01,Europa,TRAPPIST-1e,True
6947_02,Europa,TRAPPIST-1e,False
6949_01,Earth,55 Cancri e,False
6950_01,Europa,55 Cancri e,True
