PassengerId,Cabin,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
7271_01,G/1171/P,False,61.0,201.0,222.0,161.0,60.0
7273_01,G/1183/S,False,207.0,0.0,450.0,94.0,0.0
7274_01,F/1506/P,False,305.0,582.0,12.0,19.0,0.0
7276_01,F/1507/P,False,0.0,642.0,0.0,52.0,0.0
7277_01,G/1184/S,False,0.0,0.0,,0.0,0.0
7278_01,E/485/S,False,,188.0,795.0,0.0,0.0
7279_01,C/236/P,False,0.0,0.0,0.0,0.0,0.0
7280_01,F/1508/P,False,5959.0,0.0,3.0,0.0,0.0
7283_01,F/1509/P,False,0.0,0.0,0.0,0.0,0.0
7284_01,G/1174/P,False,,647.0,49.0,74.0,0.0
7285_01,G/1185/S,False,0.0,0.0,0.0,0.0,0.0
7289_01,A/78/P,False,360.0,1314.0,8.0,641.0,66.0
7290_01,D/227/P,False,0.0,0.0,0.0,0.0,0.0
7290_02,D/227/P,False,0.0,0.0,0.0,0.0,0.0
7290_03,D/227/P,False,0.0,0.0,0.0,0.0,0.0
7290_04,D/227/P,False,83.0,1186.0,0.0,2160.0,736.0
7290_05,D/227/P,False,31.0,3585.0,31.0,1400.0,0.0
7292_01,D/220/S,False,,0.0,0.0,1.0,378.0
7296_01,D/228/P,False,627.0,0.0,171.0,254.0,130.0
7297_01,G/1188/S,False,678.0,0.0,229.0,0.0,0.0
7298_01,F/1510/P,False,185.0,0.0,478.0,29.0,0.0
7300_01,G/1189/S,False,0.0,0.0,885.0,0.0,0.0
7301_01,F/1511/P,False,0.0,0.0,0.0,0.0,0.0
7302_01,E/486/S,False,728.0,0.0,285.0,0.0,0.0
7303_01,E/487/S,False,3.0,33.0,12.0,38.0,896.0
7304_01,F/1512/P,True,0.0,0.0,0.0,0.0,0.0
7305_01,G/1190/S,False,0.0,0.0,0.0,0.0,0.0
7306_01,E/471/P,False,1.0,0.0,0.0,0.0,718.0
7307_01,F/1405/S,False,19.0,102.0,0.0,678.0,0.0
7309_01,F/1513/P,False,738.0,5.0,297.0,0.0,0.0
7310_01,D/229/P,False,1059.0,0.0,6.0,117.0,0.0
7311_01,F/1514/P,False,0.0,949.0,0.0,0.0,0.0
7313_01,D/231/P,False,2754.0,398.0,21.0,0.0,0.0
7314_01,C/237/P,False,0.0,0.0,0.0,,0.0
7320_01,F/1517/P,False,814.0,0.0,29.0,16.0,181.0
7321_01,F/1518/P,False,0.0,,0.0,0.0,0.0
7322_01,F/1408/S,True,0.0,0.0,424.0,0.0,2027.0
7323_01,F/1409/S,False,0.0,0.0,547.0,,423.0
7324_01,C/238/P,False,15.0,2886.0,0.0,249.0,71.0
7326_01,F/1519/P,False,2916.0,0.0,14.0,63.0,0.0
7327_01,F/1520/P,False,1413.0,0.0,584.0,3.0,0.0
7328_01,F/1410/S,False,399.0,22.0,458.0,506.0,187.0
7330_01,C/268/S,False,0.0,63.0,8.0,129.0,2960.0
7331_01,D/232/P,False,1711.0,0.0,0.0,0.0,8.0
7332_01,E/488/S,False,2.0,0.0,0.0,2.0,787.0
7334_01,E/490/S,False,0.0,0.0,787.0,1.0,
7336_01,F/1411/S,False,2.0,0.0,5.0,1.0,962.0
7336_02,F/1411/S,False,0.0,0.0,902.0,0.0,0.0
7337_01,A/89/S,False,0.0,115.0,0.0,1823.0,4041.0
7338_01,D/233/P,False,1318.0,0.0,1386.0,,
7339_01,E/474/P,False,0.0,2107.0,0.0,15586.0,473.0
7340_01,E/475/P,False,0.0,307.0,0.0,484.0,1967.0
7341_01,G/1191/S,False,0.0,0.0,0.0,0.0,0.0
7342_01,G/1178/P,False,0.0,185.0,0.0,1.0,558.0
7343_01,F/1412/S,False,0.0,0.0,1.0,95.0,605.0
7344_01,F/1413/S,False,0.0,0.0,9.0,0.0,952.0
7346_01,E/476/P,False,0.0,0.0,0.0,0.0,
7347_01,G/1179/P,False,0.0,435.0,2.0,0.0,239.0
7350_01,G/1192/S,False,0.0,,0.0,0.0,0.0
7351_01,D/221/S,False,0.0,0.0,0.0,,0.0
7353_01,C/269/S,False,0.0,3435.0,0.0,5458.0,10.0
7353_02,C/269/S,False,0.0,0.0,0.0,0.0,0.0
7353_03,,False,0.0,1386.0,2.0,128.0,2577.0
7356_01,G/1181/P,False,0.0,0.0,0.0,0.0,0.0
7356_02,G/1181/P,False,0.0,0.0,0.0,,0.0
7358_01,F/1522/P,False,3.0,0.0,2.0,61.0,634.0
7359_01,E/492/S,False,0.0,434.0,0.0,75.0,135.0
7360_01,G/1194/S,False,0.0,0.0,0.0,0.0,0.0
7361_01,C/239/P,True,0.0,0.0,0.0,0.0,0.0
7361_02,C/239/P,False,0.0,0.0,0.0,0.0,0.0
7365_01,G/1183/P,False,0.0,802.0,0.0,16.0,0.0
7366_01,G/1184/P,False,821.0,0.0,0.0,68.0,0.0
7367_01,D/234/P,False,2611.0,0.0,103.0,4.0,0.0
7367_02,F/1523/P,False,1236.0,0.0,52.0,0.0,0.0
7370_01,F/1525/P,False,0.0,70.0,2.0,0.0,486.0
7371_01,G/1185/P,False,0.0,0.0,0.0,0.0,0.0
7372_01,F/1526/P,False,2.0,147.0,0.0,1695.0,1147.0
7374_01,F/1527/P,False,0.0,,0.0,0.0,0.0
7376_01,E/477/P,False,0.0,0.0,0.0,0.0,0.0
7377_01,G/1186/P,False,0.0,0.0,0.0,0.0,0.0
7379_01,F/1416/S,False,9.0,0.0,1540.0,0.0,0.0
7385_01,F/1417/S,False,40.0,0.0,77.0,572.0,0.0
7387_01,C/240/P,False,0.0,3508.0,761.0,12.0,32.0
7388_01,G/1198/S,False,0.0,0.0,0.0,0.0,0.0
7390_01,G/1190/P,False,240.0,0.0,0.0,586.0,10.0
7391_01,G/1191/P,False,0.0,0.0,0.0,,0.0
7392_01,G/1192/P,False,0.0,0.0,0.0,0.0,0.0
7393_01,E/478/P,False,0.0,0.0,0.0,7.0,782.0
7394_01,G/1193/P,False,0.0,653.0,21.0,0.0,0.0
7395_01,B/277/S,False,0.0,0.0,0.0,0.0,0.0
7395_02,B/277/S,False,0.0,0.0,0.0,0.0,0.0
7395_03,B/277/S,False,4.0,5974.0,0.0,3682.0,197.0
7395_04,B/277/S,True,0.0,486.0,0.0,0.0,2470.0
7396_01,C/271/S,False,6.0,3392.0,3944.0,987.0,0.0
7396_02,C/271/S,True,0.0,0.0,0.0,0.0,0.0
7396_03,C/271/S,False,0.0,0.0,0.0,0.0,0.0
7398_01,F/1531/P,True,105.0,271.0,1.0,377.0,17.0
7399_01,F/1418/S,False,0.0,0.0,217.0,0.0,544.0
7401_01,E/479/P,False,0.0,0.0,,0.0,0.0
7402_01,C/272/S,False,0.0,1417.0,3.0,27.0,186.0
7402_02,C/272/S,False,0.0,0.0,0.0,0.0,0.0
7403_01,G/1194/P,False,294.0,79.0,536.0,0.0,0.0
7405_01,F/1419/S,False,0.0,1089.0,311.0,0.0,0.0
7406_01,G/1195/P,False,0.0,78.0,801.0,0.0,7.0
7408_01,F/1420/S,False,193.0,,1116.0,0.0,0.0
7410_01,G/1201/S,False,85.0,804.0,0.0,0.0,0.0
7411_01,F/1533/P,False,1110.0,0.0,439.0,5.0,0.0
7416_01,B/278/S,True,0.0,10049.0,214.0,5287.0,1845.0
7418_01,F/1534/P,False,0.0,0.0,0.0,0.0,0.0
7419_01,G/1197/P,False,1.0,875.0,0.0,6.0,0.0
7419_02,F/1535/P,False,0.0,61.0,805.0,0.0,6.0
7422_01,G/1204/S,False,550.0,0.0,61.0,4.0,5.0
7425_01,G/1200/P,False,0.0,0.0,0.0,0.0,
7425_02,G/1200/P,False,879.0,0.0,0.0,10.0,0.0
7427_01,F/1423/S,False,0.0,0.0,0.0,0.0,0.0
7428_01,A/79/P,False,0.0,132.0,4.0,1915.0,0.0
7429_01,,False,1126.0,0.0,23.0,34.0,0.0
7430_01,G/1205/S,False,549.0,3.0,201.0,0.0,0.0
7431_01,A/90/S,False,,2954.0,0.0,170.0,756.0
7432_01,E/481/P,False,0.0,0.0,0.0,0.0,0.0
7435_01,B/244/P,False,0.0,0.0,0.0,0.0,0.0
7436_01,G/1202/P,False,0.0,0.0,0.0,0.0,0.0
7437_01,B/279/S,False,0.0,0.0,0.0,0.0,0.0
7437_02,B/279/S,False,0.0,0.0,0.0,0.0,0.0
7437_03,B/279/S,False,0.0,0.0,0.0,0.0,0.0
7438_01,E/483/P,False,0.0,279.0,30.0,409.0,0.0
7442_01,E/495/S,False,20.0,0.0,726.0,,0.0
7442_02,,False,0.0,0.0,0.0,0.0,0.0
7444_01,G/1203/P,False,0.0,0.0,,0.0,0.0
7445_01,G/1208/S,False,0.0,0.0,0.0,0.0,0.0
7446_01,G/1204/P,False,960.0,672.0,0.0,0.0,168.0
7447_01,F/1539/P,False,,0.0,299.0,814.0,0.0
7448_01,F/1540/P,False,244.0,0.0,40.0,294.0,124.0
7449_01,F/1541/P,False,120.0,321.0,0.0,932.0,175.0
7450_01,G/1205/P,False,509.0,0.0,193.0,0.0,2.0
7452_01,B/281/S,False,0.0,0.0,0.0,0.0,0.0
7452_02,B/281/S,False,286.0,3387.0,575.0,213.0,548.0
7452_03,B/281/S,False,0.0,0.0,0.0,,0.0
7453_01,C/275/S,False,0.0,0.0,0.0,0.0,0.0
7455_01,A/80/P,False,0.0,1616.0,0.0,758.0,400.0
7456_01,G/1210/S,False,0.0,0.0,0.0,0.0,0.0
7457_01,E/496/S,False,1243.0,0.0,5.0,16.0,34.0
7458_01,G/1211/S,False,0.0,0.0,0.0,0.0,0.0
7459_01,B/282/S,False,0.0,397.0,0.0,1249.0,845.0
7460_01,F/1543/P,False,786.0,0.0,0.0,309.0,0.0
7461_01,D/223/S,False,0.0,0.0,0.0,0.0,0.0
7462_01,G/1206/P,False,0.0,0.0,0.0,0.0,0.0
7464_01,G/1207/P,False,0.0,0.0,0.0,0.0,0.0
7472_01,F/1426/S,False,0.0,0.0,0.0,0.0,
7475_01,F/1545/P,False,0.0,0.0,0.0,0.0,0.0
7475_02,F/1545/P,False,0.0,0.0,0.0,0.0,0.0
7477_01,F/1546/P,False,27.0,0.0,0.0,663.0,0.0
7478_01,C/276/S,False,0.0,5711.0,0.0,0.0,50.0
7479_01,F/1429/S,False,0.0,0.0,0.0,0.0,0.0
7481_01,G/1215/S,False,0.0,0.0,1.0,0.0,1778.0
7483_01,E/485/P,False,244.0,0.0,358.0,160.0,800.0
7484_01,G/1209/P,False,0.0,1435.0,0.0,0.0,0.0
7485_01,,False,36.0,2285.0,0.0,2287.0,159.0
7486_01,G/1210/P,False,0.0,184.0,16.0,1234.0,0.0
7487_01,G/1216/S,False,174.0,282.0,321.0,8.0,0.0
7488_01,E/486/P,False,558.0,0.0,386.0,355.0,0.0
7488_02,E/486/P,True,0.0,0.0,0.0,0.0,0.0
7490_01,G/1217/S,False,0.0,0.0,0.0,,0.0
7492_01,D/224/S,False,193.0,0.0,2956.0,0.0,0.0
7494_01,E/487/P,False,2.0,794.0,425.0,0.0,397.0
7495_01,F/1431/S,False,2.0,36.0,1110.0,9.0,0.0
7496_01,C/278/S,False,0.0,2383.0,0.0,2.0,97.0
7498_01,F/1550/P,True,523.0,0.0,859.0,201.0,782.0
7498_02,F/1550/P,False,0.0,0.0,0.0,0.0,0.0
7498_03,F/1550/P,True,30.0,0.0,910.0,0.0,0.0
7499_01,F/1551/P,False,30.0,132.0,1121.0,0.0,0.0
7500_01,F/1432/S,True,1770.0,7.0,228.0,0.0,0.0
7501_01,F/1433/S,False,0.0,0.0,0.0,484.0,320.0
7502_01,C/241/P,False,66.0,5974.0,0.0,0.0,625.0
7503_01,B/283/S,False,,0.0,0.0,0.0,0.0
7503_02,B/283/S,False,1577.0,11396.0,0.0,1014.0,560.0
7504_01,F/1552/P,False,0.0,2.0,0.0,690.0,86.0
7505_01,F/1553/P,True,511.0,0.0,291.0,4212.0,0.0
7505_02,F/1553/P,False,0.0,0.0,0.0,0.0,0.0
7505_03,F/1553/P,False,0.0,0.0,0.0,0.0,0.0
7506_01,F/1554/P,False,2110.0,0.0,0.0,0.0,1.0
7507_01,E/499/S,False,0.0,789.0,0.0,0.0,0.0
7507_02,E/499/S,False,0.0,0.0,0.0,0.0,0.0
7507_03,E/499/S,False,0.0,0.0,0.0,0.0,0.0
7508_01,B/284/S,False,3580.0,564.0,103.0,,90.0
7509_01,F/1434/S,False,1442.0,4.0,0.0,3.0,0.0
7510_01,F/1435/S,False,1092.0,0.0,208.0,150.0,0.0
7512_01,F/1436/S,False,5.0,598.0,,0.0,0.0
7513_01,E/488/P,False,0.0,779.0,0.0,2.0,6.0
7514_01,F/1555/P,False,0.0,0.0,47.0,2059.0,0.0
7515_01,F/1437/S,False,0.0,0.0,0.0,0.0,
7515_02,F/1437/S,False,0.0,0.0,,0.0,0.0
7517_01,F/1557/P,False,15.0,3.0,0.0,635.0,0.0
7518_01,B/246/P,False,0.0,0.0,0.0,0.0,0.0
7518_02,B/246/P,True,2502.0,700.0,1104.0,13902.0,484.0
7520_01,F/1559/P,False,1366.0,257.0,0.0,0.0,311.0
7521_01,F/1560/P,False,657.0,0.0,103.0,0.0,394.0
7522_01,G/1214/P,False,0.0,0.0,0.0,0.0,908.0
7523_01,G/1219/S,False,0.0,0.0,643.0,167.0,0.0
7524_01,G/1215/P,False,0.0,0.0,0.0,0.0,0.0
7524_02,G/1215/P,False,0.0,0.0,0.0,0.0,0.0
7525_01,C/279/S,False,390.0,1377.0,0.0,2809.0,4914.0
7525_02,C/279/S,False,0.0,0.0,0.0,0.0,0.0
7527_01,F/1561/P,False,0.0,732.0,2.0,13.0,47.0
7529_01,G/1221/S,False,0.0,0.0,0.0,0.0,0.0
7531_01,B/286/S,False,0.0,0.0,0.0,0.0,0.0
7531_02,B/286/S,False,0.0,0.0,0.0,0.0,0.0
7533_01,G/1223/S,False,0.0,0.0,0.0,0.0,0.0
7534_01,F/1439/S,False,420.0,0.0,345.0,1.0,0.0
7535_01,F/1562/P,False,122.0,2.0,0.0,480.0,565.0
7536_01,F/1440/S,False,0.0,0.0,0.0,0.0,0.0
7538_01,A/81/P,True,313.0,2864.0,0.0,0.0,12424.0
7538_02,A/81/P,False,18.0,2669.0,0.0,1229.0,
7542_01,F/1442/S,False,4.0,53.0,0.0,0.0,844.0
7543_01,F/1564/P,False,0.0,0.0,702.0,0.0,56.0
7544_01,E/501/S,False,118.0,0.0,0.0,669.0,0.0
7545_01,G/1225/S,False,0.0,0.0,0.0,0.0,0.0
7549_01,E/489/P,False,0.0,19.0,1468.0,2.0,119.0
7550_01,G/1216/P,False,0.0,0.0,0.0,0.0,0.0
7552_01,E/490/P,False,0.0,652.0,97.0,43.0,0.0
7553_01,F/1444/S,False,10.0,24.0,0.0,0.0,565.0
7559_01,F/1569/P,False,0.0,0.0,441.0,0.0,423.0
7560_01,C/244/P,False,0.0,0.0,0.0,0.0,0.0
7561_01,F/1445/S,False,388.0,182.0,0.0,66.0,140.0
7563_01,F/1570/P,False,0.0,0.0,0.0,0.0,0.0
7565_01,B/247/P,False,2.0,7272.0,0.0,50.0,1282.0
7565_02,B/247/P,False,0.0,0.0,,0.0,0.0
7565_03,B/247/P,False,0.0,772.0,0.0,125.0,5913.0
7565_04,B/247/P,False,0.0,0.0,0.0,0.0,0.0
7567_01,G/1227/S,False,0.0,0.0,0.0,0.0,0.0
7568_01,F/1571/P,False,380.0,0.0,416.0,0.0,8.0
7569_01,E/493/P,False,3591.0,0.0,158.0,0.0,120.0
7569_02,D/237/P,True,828.0,0.0,572.0,1367.0,0.0
7572_01,G/1228/S,False,0.0,0.0,0.0,0.0,0.0
7573_01,G/1217/P,False,0.0,0.0,0.0,0.0,0.0
7574_01,B/287/S,False,0.0,0.0,0.0,0.0,0.0
7576_01,D/239/P,False,30.0,2237.0,1.0,49.0,52.0
7576_02,D/239/P,False,2.0,530.0,0.0,,1360.0
7577_01,E/502/S,False,80.0,130.0,0.0,1323.0,0.0
7578_01,F/1572/P,False,653.0,0.0,4.0,0.0,0.0
7579_01,G/1229/S,False,1.0,7.0,56.0,613.0,0.0
7580_01,G/1230/S,False,0.0,0.0,0.0,0.0,0.0
7583_01,F/1574/P,False,32.0,355.0,1826.0,9.0,0.0
7584_01,B/288/S,False,0.0,0.0,0.0,0.0,0.0
7584_02,B/288/S,False,0.0,0.0,0.0,0.0,0.0
7584_03,B/288/S,False,0.0,1000.0,0.0,19.0,1776.0
7585_01,C/281/S,False,0.0,0.0,0.0,0.0,0.0
7585_02,C/281/S,True,8209.0,18.0,432.0,3560.0,54.0
7585_03,C/281/S,False,0.0,2674.0,1309.0,18.0,11.0
7585_04,C/281/S,False,0.0,0.0,0.0,0.0,0.0
7586_01,C/245/P,False,220.0,1130.0,0.0,7.0,951.0
7588_01,G/1219/P,False,0.0,0.0,0.0,0.0,0.0
7588_02,G/1219/P,False,0.0,714.0,0.0,0.0,0.0
7592_01,F/1450/S,False,0.0,0.0,0.0,1586.0,0.0
7594_01,C/282/S,False,0.0,0.0,0.0,0.0,0.0
7595_01,F/1451/S,False,0.0,7.0,661.0,0.0,93.0
7596_01,C/283/S,False,0.0,0.0,0.0,0.0,0.0
7596_02,C/283/S,False,0.0,0.0,0.0,0.0,0.0
7598_01,G/1231/S,False,0.0,0.0,0.0,0.0,0.0
7599_01,E/495/P,False,0.0,204.0,135.0,225.0,223.0
7601_01,G/1232/S,False,214.0,552.0,0.0,241.0,0.0
7604_01,F/1579/P,False,0.0,0.0,0.0,0.0,0.0
7604_02,F/1579/P,False,463.0,0.0,658.0,0.0,0.0
7605_01,F/1452/S,False,2484.0,136.0,42.0,0.0,0.0
7606_01,F/1453/S,False,0.0,0.0,0.0,0.0,0.0
7608_01,F/1454/S,False,0.0,0.0,0.0,0.0,0.0
7609_01,A/83/P,True,0.0,21.0,0.0,1503.0,1392.0
7609_02,A/83/P,False,0.0,0.0,0.0,0.0,0.0
7614_01,C/246/P,False,0.0,0.0,0.0,0.0,0.0
7616_01,F/1457/S,False,11.0,725.0,0.0,0.0,0.0
7618_01,G/1235/S,False,761.0,21.0,27.0,0.0,0.0
7620_01,F/1583/P,False,3651.0,0.0,2228.0,38.0,0.0
7621_01,B/250/P,False,0.0,0.0,0.0,0.0,0.0
7622_01,G/1237/S,False,0.0,0.0,185.0,584.0,0.0
7623_01,G/1223/P,False,0.0,0.0,84.0,798.0,0.0
7624_01,C/284/S,False,0.0,0.0,0.0,0.0,0.0
7625_01,F/1458/S,False,0.0,0.0,114.0,2.0,683.0
7626_01,E/496/P,False,767.0,16.0,9.0,0.0,0.0
7627_01,A/92/S,False,0.0,5036.0,4.0,519.0,0.0
7628_01,F/1584/P,False,37.0,0.0,1288.0,0.0,0.0
7628_02,D/240/P,False,1103.0,3.0,0.0,0.0,659.0
7630_01,F/1585/P,False,0.0,172.0,115.0,1.0,645.0
7631_01,E/497/P,False,81.0,1125.0,481.0,505.0,1261.0
7632_01,D/226/S,False,2703.0,0.0,4.0,1.0,0.0
7633_01,G/1224/P,False,0.0,0.0,0.0,847.0,1.0
7634_01,G/1239/S,False,0.0,0.0,0.0,0.0,0.0
7635_01,B/289/S,False,0.0,0.0,0.0,0.0,0.0
7639_01,B/290/S,False,0.0,0.0,0.0,,0.0
7640_01,G/1226/P,False,0.0,0.0,0.0,0.0,0.0
7641_01,F/1586/P,False,618.0,33.0,1.0,2.0,0.0
7643_01,C/247/P,False,8.0,1489.0,0.0,2723.0,7401.0
7643_02,C/247/P,False,0.0,0.0,0.0,0.0,0.0
7644_01,G/1227/P,False,0.0,0.0,0.0,0.0,0.0
7646_01,C/285/S,False,0.0,16016.0,1025.0,189.0,1037.0
7646_02,C/285/S,True,3010.0,26.0,0.0,62.0,904.0
7646_03,C/285/S,False,145.0,4224.0,0.0,5.0,61.0
7647_01,G/1240/S,False,0.0,7.0,127.0,639.0,37.0
7649_01,G/1241/S,False,0.0,0.0,0.0,0.0,0.0
7650_01,G/1242/S,False,0.0,0.0,0.0,0.0,0.0
7650_02,G/1242/S,False,0.0,0.0,0.0,0.0,0.0
7650_03,G/1242/S,False,0.0,0.0,0.0,0.0,0.0
7650_04,F/1461/S,False,711.0,12.0,0.0,83.0,0.0
7650_05,G/1242/S,False,0.0,0.0,0.0,0.0,0.0
7652_01,B/292/S,False,0.0,0.0,0.0,0.0,0.0
7656_01,G/1244/S,False,0.0,0.0,0.0,0.0,0.0
7660_01,B/294/S,False,0.0,0.0,0.0,0.0,0.0
7661_01,G/1245/S,False,0.0,0.0,0.0,0.0,0.0
7665_01,G/1229/P,False,0.0,0.0,0.0,0.0,0.0
7666_01,F/1591/P,False,0.0,0.0,0.0,0.0,0.0
7667_01,B/251/P,False,0.0,0.0,0.0,0.0,0.0
7669_01,G/1230/P,False,,636.0,136.0,37.0,0.0
7670_01,F/1465/S,False,0.0,0.0,0.0,0.0,0.0
7671_01,F/1466/S,False,0.0,7.0,31.0,700.0,0.0
7676_01,D/227/S,True,2771.0,0.0,6.0,1.0,10.0
7677_01,G/1247/S,False,0.0,0.0,0.0,0.0,0.0
7678_01,G/1231/P,False,1132.0,0.0,0.0,77.0,608.0
7678_02,G/1231/P,False,0.0,,0.0,0.0,0.0
7679_01,G/1232/P,False,0.0,0.0,0.0,0.0,0.0
7680_01,C/250/P,False,0.0,6.0,0.0,7786.0,0.0
7682_01,G/1248/S,False,0.0,0.0,0.0,0.0,0.0
7683_01,F/1467/S,False,0.0,817.0,58.0,0.0,25.0
7684_01,C/286/S,False,812.0,5450.0,0.0,1.0,262.0
7687_01,F/1596/P,False,0.0,0.0,8.0,1.0,1175.0
7688_01,G/1233/P,False,0.0,0.0,0.0,0.0,0.0
7689_01,F/1597/P,False,0.0,96.0,0.0,597.0,0.0
7690_01,G/1234/P,False,0.0,0.0,0.0,0.0,0.0
7691_01,F/1598/P,False,0.0,0.0,0.0,0.0,0.0
7692_01,C/287/S,True,0.0,48.0,0.0,3204.0,112.0
7693_01,B/252/P,False,0.0,2979.0,0.0,68.0,347.0
7693_02,B/252/P,False,0.0,0.0,0.0,0.0,0.0
7694_01,F/1599/P,False,574.0,0.0,,25.0,2.0
7696_01,E/499/P,False,751.0,0.0,185.0,0.0,77.0
7696_02,F/1601/P,False,1000.0,0.0,80.0,40.0,0.0
7697_01,B/295/S,False,0.0,0.0,0.0,0.0,0.0
7697_02,B/295/S,False,0.0,0.0,0.0,0.0,0.0
7698_01,F/1602/P,False,332.0,0.0,728.0,2.0,86.0
7699_01,G/1235/P,False,0.0,0.0,0.0,0.0,0.0
7700_01,F/1603/P,False,1144.0,140.0,2.0,2.0,0.0
7702_01,G/1236/P,False,0.0,0.0,0.0,0.0,0.0
7703_01,G/1251/S,False,0.0,0.0,0.0,0.0,0.0
7703_02,G/1251/S,False,0.0,0.0,,0.0,0.0
7705_01,F/1470/S,False,5888.0,,13.0,12.0,0.0
7707_01,G/1237/P,False,40.0,4.0,9.0,318.0,1413.0
7708_01,F/1471/S,False,110.0,103.0,471.0,11.0,1.0
7709_01,F/1604/P,False,2647.0,0.0,0.0,42.0,32.0
7709_02,G/1238/P,False,0.0,,0.0,0.0,0.0
7710_01,B/253/P,False,118.0,1769.0,4127.0,118.0,619.0
7711_01,D/241/P,False,0.0,82.0,0.0,1624.0,77.0
7712_01,A/93/S,True,1.0,4298.0,0.0,0.0,2.0
7713_01,B/296/S,False,0.0,0.0,0.0,0.0,0.0
7714_01,G/1239/P,False,0.0,28.0,62.0,24.0,1686.0
7715_01,F/1605/P,False,1.0,5.0,305.0,347.0,0.0
7716_01,E/500/P,False,0.0,0.0,0.0,0.0,0.0
7717_01,G/1240/P,False,0.0,0.0,0.0,563.0,344.0
7719_01,E/506/S,False,0.0,0.0,0.0,0.0,0.0
7720_01,F/1606/P,False,0.0,0.0,754.0,46.0,0.0
7721_01,D/242/P,False,83.0,0.0,2621.0,5.0,0.0
7723_01,B/254/P,False,0.0,0.0,0.0,0.0,0.0
7724_01,F/1472/S,False,338.0,319.0,32.0,15.0,0.0
7727_01,E/507/S,False,0.0,0.0,0.0,436.0,224.0
7728_01,C/289/S,False,0.0,9.0,0.0,40.0,7621.0
7729_01,C/251/P,False,0.0,0.0,0.0,0.0,0.0
7731_01,B/255/P,False,0.0,0.0,0.0,0.0,0.0
7736_01,E/502/P,False,1730.0,0.0,379.0,5.0,0.0
7738_01,F/1476/S,False,0.0,0.0,0.0,0.0,0.0
7739_01,F/1609/P,False,60.0,48.0,0.0,0.0,500.0
7741_01,G/1252/S,False,0.0,0.0,0.0,0.0,0.0
7741_02,E/508/S,False,9.0,769.0,9.0,0.0,0.0
7742_01,F/1477/S,False,0.0,0.0,0.0,0.0,0.0
7742_02,F/1477/S,False,0.0,0.0,0.0,0.0,0.0
7743_01,G/1244/P,False,0.0,243.0,0.0,777.0,0.0
7744_01,B/298/S,False,0.0,4534.0,0.0,617.0,1156.0
7744_02,B/298/S,False,0.0,0.0,0.0,0.0,0.0
7746_01,,False,0.0,0.0,0.0,0.0,0.0
7747_01,F/1611/P,False,688.0,31.0,1880.0,0.0,
7748_01,A/94/S,False,18.0,1451.0,0.0,279.0,64.0
7748_02,A/94/S,True,0.0,395.0,0.0,1012.0,1080.0
7749_01,D/244/P,False,0.0,0.0,0.0,0.0,0.0
7749_02,D/244/P,False,416.0,56.0,1912.0,0.0,0.0
7751_01,C/252/P,False,0.0,0.0,0.0,0.0,0.0
7752_01,F/1480/S,False,0.0,0.0,0.0,746.0,1.0
7753_01,G/1245/P,False,0.0,0.0,0.0,0.0,0.0
7754_01,B/299/S,False,1.0,2670.0,34.0,542.0,1339.0
7755_01,E/503/P,False,0.0,0.0,0.0,0.0,0.0
7757_01,B/300/S,False,0.0,0.0,0.0,0.0,0.0
7757_02,B/300/S,False,0.0,8948.0,0.0,153.0,872.0
7760_01,G/1253/S,False,0.0,494.0,0.0,0.0,213.0
7761_01,F/1612/P,False,1.0,0.0,0.0,237.0,553.0
7761_02,G/1246/P,False,0.0,0.0,0.0,0.0,0.0
7763_01,G/1254/S,True,325.0,0.0,19.0,506.0,2.0
7764_01,F/1613/P,False,1405.0,0.0,14.0,2.0,163.0
7767_01,G/1257/S,False,0.0,0.0,0.0,0.0,0.0
7768_01,F/1484/S,False,0.0,268.0,239.0,127.0,0.0
7769_01,E/504/P,False,98.0,499.0,0.0,142.0,52.0
7770_01,G/1258/S,False,527.0,124.0,37.0,290.0,30.0
7770_02,F/1485/S,False,748.0,0.0,0.0,0.0,487.0
7771_01,G/1259/S,False,0.0,,692.0,18.0,0.0
7773_01,G/1248/P,False,0.0,0.0,0.0,0.0,0.0
7774_01,D/245/P,False,1146.0,16.0,39.0,0.0,518.0
7775_01,C/253/P,False,7.0,489.0,0.0,4.0,6027.0
7776_01,D/246/P,False,0.0,412.0,0.0,5491.0,234.0
7777_01,G/1249/P,False,0.0,0.0,0.0,0.0,0.0
7778_01,F/1486/S,False,1199.0,33.0,346.0,0.0,0.0
7778_02,E/510/S,False,0.0,0.0,0.0,0.0,0.0
7780_01,F/1614/P,False,0.0,53.0,615.0,9.0,0.0
7782_01,C/291/S,False,0.0,73.0,31.0,8493.0,9065.0
7782_02,C/291/S,False,0.0,180.0,0.0,778.0,4973.0
7783_01,F/1487/S,False,0.0,0.0,0.0,0.0,0.0
7784_01,F/1615/P,False,0.0,0.0,0.0,0.0,0.0
7785_01,G/1261/S,False,406.0,0.0,52.0,0.0,387.0
7786_01,F/1616/P,False,0.0,0.0,0.0,45.0,3372.0
7787_01,B/301/S,False,258.0,1541.0,0.0,,621.0
7787_02,,False,0.0,0.0,0.0,0.0,0.0
7788_01,F/1488/S,False,0.0,0.0,110.0,538.0,0.0
7789_01,F/1489/S,False,,368.0,0.0,304.0,741.0
